filename,width,height,class,xmin,ymin,xmax,ymax
17189.png,80,31,10,34,4,44,27
17189.png,80,31,2,44,3,57,26
17190.png,126,67,5,48,8,66,59
17190.png,126,67,1,64,6,79,57
17191.png,288,132,6,95,16,157,111
17191.png,288,132,4,142,17,192,112
17192.png,132,61,8,44,7,67,55
17192.png,132,61,8,65,5,90,53
17193.png,131,60,2,34,5,65,55
17193.png,131,60,10,62,3,91,53
17194.png,370,128,2,116,22,149,95
17194.png,370,128,10,149,23,187,96
17194.png,370,128,1,185,27,218,100
17194.png,370,128,10,219,31,258,104
17195.png,65,29,1,25,8,29,23
17195.png,65,29,7,36,9,42,24
17196.png,101,49,3,36,7,50,39
17196.png,101,49,7,47,8,64,40
17197.png,47,14,1,16,1,19,13
17197.png,47,14,9,20,1,24,13
17197.png,47,14,8,28,1,34,13
17198.png,206,104,6,64,26,82,63
17198.png,206,104,8,81,19,103,56
17199.png,141,61,1,46,7,61,51
17199.png,141,61,1,58,8,76,52
17199.png,141,61,6,75,10,97,54
17200.png,58,25,4,21,1,29,20
17200.png,58,25,5,29,1,37,20
17201.png,56,17,1,12,1,17,16
17201.png,56,17,9,16,1,24,16
17201.png,56,17,2,25,1,36,16
17201.png,56,17,3,37,1,47,16
17202.png,70,31,1,23,7,40,27
17202.png,70,31,1,36,6,48,26
17203.png,158,64,7,63,20,78,42
17203.png,158,64,9,78,23,93,45
17204.png,76,35,4,34,3,47,25
17205.png,78,42,6,30,1,48,39
17206.png,70,34,2,27,5,46,29
17207.png,65,27,3,25,1,35,22
17207.png,65,27,7,35,5,41,26
17208.png,202,82,5,47,8,69,76
17208.png,202,82,10,79,3,102,71
17208.png,202,82,9,99,1,135,69
17209.png,54,29,5,22,7,26,22
17209.png,54,29,8,25,8,32,23
17210.png,139,68,6,52,9,86,59
17211.png,88,40,1,37,12,44,31
17211.png,88,40,3,44,12,56,31
17212.png,77,34,4,28,4,37,29
17212.png,77,34,9,36,3,45,28
17213.png,219,99,7,81,14,109,73
17213.png,219,99,6,110,20,128,79
17214.png,85,41,1,33,6,40,33
17214.png,85,41,9,41,5,53,32
17215.png,46,20,2,18,1,22,14
17215.png,46,20,7,23,1,29,14
17216.png,72,39,7,31,5,46,31
17217.png,245,127,6,110,21,143,104
17218.png,99,47,1,30,3,43,39
17218.png,99,47,10,37,2,52,38
17218.png,99,47,10,51,4,68,40
17219.png,65,29,3,19,4,28,23
17219.png,65,29,2,27,4,44,23
17220.png,59,30,3,21,4,29,28
17220.png,59,30,2,29,2,37,26
17221.png,58,28,2,18,1,26,25
17221.png,58,28,9,26,1,31,25
17221.png,58,28,6,30,1,38,25
17222.png,107,46,1,32,5,50,41
17222.png,107,46,10,45,2,60,38
17222.png,107,46,4,58,5,74,41
17223.png,73,33,3,25,1,35,24
17223.png,73,33,8,36,4,48,27
17224.png,91,39,2,29,3,41,29
17224.png,91,39,5,41,4,51,30
17224.png,91,39,9,52,5,63,31
17225.png,89,41,3,31,4,42,36
17225.png,89,41,3,44,5,57,37
17226.png,68,33,2,22,4,29,29
17226.png,68,33,4,30,4,36,29
17226.png,68,33,6,37,4,46,29
17227.png,50,21,1,16,1,23,20
17227.png,50,21,10,22,1,28,20
17227.png,50,21,8,27,1,33,20
17228.png,295,137,3,106,15,139,91
17228.png,295,137,9,155,33,185,109
17229.png,157,78,1,68,29,77,54
17229.png,157,78,6,72,31,86,56
17229.png,157,78,4,79,30,93,55
17230.png,79,42,6,32,3,46,37
17231.png,61,31,1,22,5,28,21
17231.png,61,31,1,29,7,35,23
17232.png,160,69,6,63,15,78,44
17232.png,160,69,5,81,16,96,45
17233.png,170,76,1,60,16,80,66
17233.png,170,76,3,73,16,96,66
17233.png,170,76,1,89,15,113,65
17234.png,112,63,6,46,11,65,54
17235.png,121,60,5,50,14,60,45
17235.png,121,60,6,64,15,72,46
17236.png,71,36,1,24,6,33,30
17236.png,71,36,3,34,6,45,30
17237.png,120,53,2,44,8,61,43
17237.png,120,53,4,61,8,76,43
17238.png,43,22,1,13,3,19,20
17238.png,43,22,10,19,2,25,19
17239.png,90,31,2,25,1,36,23
17239.png,90,31,6,37,4,47,26
17239.png,90,31,1,49,3,56,25
17239.png,90,31,9,58,2,69,24
17240.png,141,55,1,52,17,64,45
17240.png,141,55,4,61,16,75,44
17240.png,141,55,10,72,15,89,43
17240.png,141,55,7,84,13,101,41
17241.png,58,19,2,12,2,21,15
17241.png,58,19,2,20,3,28,16
17241.png,58,19,5,29,3,38,16
17241.png,58,19,7,38,3,47,16
17242.png,42,17,1,14,2,18,13
17242.png,42,17,1,19,2,23,13
17242.png,42,17,10,24,1,28,12
17243.png,130,58,5,50,12,66,53
17243.png,130,58,4,67,9,86,50
17244.png,58,25,1,19,1,25,22
17244.png,58,25,6,26,1,40,22
17245.png,134,72,3,54,27,71,60
17245.png,134,72,1,66,18,77,51
17245.png,134,72,1,72,14,84,47
17246.png,149,62,6,54,19,70,42
17246.png,149,62,8,70,19,84,42
17246.png,149,62,8,84,15,100,38
17247.png,100,42,1,34,5,42,36
17247.png,100,42,5,40,6,51,37
17247.png,100,42,8,52,4,67,35
17248.png,189,102,3,64,10,121,89
17249.png,256,70,1,55,11,84,58
17249.png,256,70,10,82,11,114,58
17249.png,256,70,5,109,9,142,56
17250.png,134,51,2,39,10,55,43
17250.png,134,51,10,58,10,76,43
17250.png,134,51,6,78,7,96,40
17251.png,245,89,1,73,14,100,64
17251.png,245,89,1,93,11,112,61
17251.png,245,89,9,113,19,140,69
17251.png,245,89,9,139,20,168,70
17252.png,88,40,3,28,4,43,32
17252.png,88,40,8,42,5,58,33
17253.png,68,32,6,26,9,32,27
17253.png,68,32,3,32,8,40,26
17254.png,64,30,1,23,6,30,26
17254.png,64,30,5,31,6,41,26
17255.png,92,38,5,30,6,46,30
17255.png,92,38,10,45,6,62,30
17256.png,68,28,2,22,2,30,22
17256.png,68,28,8,29,3,38,23
17256.png,68,28,5,39,4,47,24
17257.png,78,39,7,32,9,38,33
17257.png,78,39,10,37,7,46,31
17258.png,62,26,3,22,3,31,22
17258.png,62,26,2,29,2,42,21
17259.png,162,71,8,54,15,77,55
17259.png,162,71,3,85,13,105,53
17260.png,62,31,2,25,4,37,27
17261.png,76,34,3,22,3,34,31
17261.png,76,34,5,39,2,52,30
17262.png,60,22,2,14,4,21,21
17262.png,60,22,10,24,3,33,20
17262.png,60,22,3,35,3,44,20
17263.png,62,26,4,19,2,31,21
17263.png,62,26,5,32,3,45,22
17264.png,105,49,4,33,9,52,44
17264.png,105,49,7,52,9,69,44
17265.png,81,41,6,35,8,48,32
17266.png,58,21,7,28,4,40,14
17267.png,167,81,1,57,17,76,66
17267.png,167,81,9,75,19,106,68
17268.png,102,47,1,38,11,45,37
17268.png,102,47,10,43,12,53,38
17268.png,102,47,2,52,12,62,38
17269.png,68,34,8,27,2,41,29
17270.png,82,35,1,27,5,38,30
17270.png,82,35,2,39,5,57,30
17271.png,60,25,2,21,4,27,22
17271.png,60,25,7,26,3,33,21
17271.png,60,25,2,33,5,40,23
17272.png,88,64,1,49,13,64,54
17272.png,88,64,2,63,12,85,53
17273.png,182,83,3,55,4,88,71
17273.png,182,83,3,88,4,123,71
17274.png,66,26,1,23,5,32,22
17274.png,66,26,2,32,5,45,22
17275.png,242,97,2,102,28,120,61
17275.png,242,97,3,122,28,138,61
17275.png,242,97,1,139,28,150,61
17276.png,64,33,4,26,6,34,28
17276.png,64,33,4,33,7,40,29
17277.png,184,97,1,80,27,89,44
17277.png,184,97,4,87,28,102,45
17277.png,184,97,5,99,23,111,40
17278.png,285,100,5,85,18,126,86
17278.png,285,100,9,124,16,157,84
17279.png,312,134,5,118,30,139,69
17279.png,312,134,10,134,34,153,73
17279.png,312,134,3,157,30,176,69
17279.png,312,134,9,173,31,195,70
17280.png,62,25,1,22,7,27,21
17280.png,62,25,1,26,6,33,20
17280.png,62,25,6,31,6,38,20
17281.png,116,42,2,27,7,47,40
17281.png,116,42,4,47,7,59,40
17281.png,116,42,2,58,2,75,35
17281.png,116,42,6,71,3,88,36
17282.png,78,32,6,21,1,38,31
17282.png,78,32,7,39,1,57,31
17283.png,82,37,5,26,5,40,34
17283.png,82,37,6,40,5,56,34
17284.png,57,20,5,16,1,25,18
17284.png,57,20,4,25,1,33,18
17284.png,57,20,4,34,1,42,18
17285.png,145,69,1,51,7,67,57
17285.png,145,69,10,72,9,95,59
17286.png,64,32,5,24,3,39,26
17287.png,279,117,3,87,36,121,93
17287.png,279,117,4,123,31,159,88
17287.png,279,117,10,161,24,190,81
17288.png,396,138,1,217,93,229,116
17288.png,396,138,5,227,91,237,114
17288.png,396,138,1,237,95,249,118
17289.png,139,61,1,45,13,53,47
17289.png,139,61,3,53,13,68,47
17289.png,139,61,10,70,16,88,50
17290.png,41,19,8,17,2,26,15
17291.png,126,70,9,46,10,62,58
17291.png,126,70,6,61,10,78,58
17292.png,201,98,4,70,16,105,79
17292.png,201,98,6,110,9,140,72
17293.png,51,32,9,9,3,18,24
17293.png,51,32,4,17,3,28,24
17294.png,108,40,2,28,11,41,34
17294.png,108,40,5,41,9,53,32
17294.png,108,40,6,53,5,66,28
17294.png,108,40,6,66,4,79,27
17295.png,53,26,7,19,3,26,24
17295.png,53,26,9,26,2,34,23
17296.png,135,70,1,50,9,64,55
17296.png,135,70,10,66,17,86,63
17297.png,92,42,1,32,5,43,39
17297.png,92,42,7,41,4,57,38
17298.png,342,144,1,97,9,154,128
17298.png,342,144,10,159,15,240,134
17299.png,161,71,3,66,23,78,39
17299.png,161,71,10,77,23,88,39
17299.png,161,71,3,87,22,98,38
17300.png,62,20,2,16,1,24,16
17300.png,62,20,2,23,1,31,16
17300.png,62,20,4,31,1,37,16
17300.png,62,20,6,37,1,45,16
17301.png,122,58,1,40,6,60,48
17301.png,122,58,3,58,9,83,51
17302.png,111,60,1,46,9,53,54
17302.png,111,60,3,52,6,69,51
17303.png,201,68,2,66,22,81,55
17303.png,201,68,3,83,22,97,55
17303.png,201,68,7,94,22,110,55
17303.png,201,68,4,107,24,128,57
17304.png,77,26,2,20,3,31,21
17304.png,77,26,5,30,3,36,21
17304.png,77,26,10,40,5,49,23
17304.png,77,26,6,48,5,55,23
17305.png,82,42,3,26,5,39,33
17305.png,82,42,6,40,9,54,37
17306.png,70,35,1,27,5,34,27
17306.png,70,35,1,33,6,41,28
17307.png,98,46,5,14,6,34,36
17307.png,98,46,7,47,7,63,37
17308.png,113,52,8,40,9,57,43
17308.png,113,52,6,57,7,76,41
17309.png,109,52,4,45,5,55,41
17309.png,109,52,1,59,9,70,45
17310.png,104,56,4,44,17,52,42
17310.png,104,56,5,50,16,58,41
17311.png,218,101,2,72,18,112,88
17311.png,218,101,6,109,14,143,84
17312.png,65,31,5,26,6,36,27
17312.png,65,31,4,33,5,41,26
17313.png,53,25,3,21,3,29,21
17314.png,124,46,1,32,3,52,36
17314.png,124,46,6,48,8,68,41
17314.png,124,46,3,67,5,89,38
17315.png,87,46,3,34,3,54,39
17316.png,109,47,4,34,5,54,39
17316.png,109,47,2,56,8,74,42
17317.png,78,32,1,25,2,34,24
17317.png,78,32,9,33,3,45,25
17317.png,78,32,7,45,4,55,26
17318.png,89,34,2,32,5,41,29
17318.png,89,34,1,42,4,47,28
17319.png,47,19,3,16,1,21,14
17320.png,303,134,4,115,38,140,103
17320.png,303,134,10,136,39,164,104
17320.png,303,134,9,167,36,189,101
17321.png,44,19,4,15,1,21,16
17322.png,95,36,1,33,12,43,28
17322.png,95,36,7,40,9,52,25
17322.png,95,36,4,54,12,62,28
17323.png,158,63,1,49,9,67,46
17323.png,158,63,1,70,11,80,48
17323.png,158,63,5,82,14,103,51
17324.png,73,32,9,20,4,31,26
17324.png,73,32,4,31,6,45,28
17325.png,192,85,1,63,23,87,74
17325.png,192,85,10,86,15,104,66
17325.png,192,85,3,104,17,128,68
17326.png,122,55,2,49,15,62,43
17326.png,122,55,10,59,14,75,42
17327.png,150,68,4,58,13,77,59
17327.png,150,68,8,77,11,97,57
17328.png,424,246,1,152,146,172,186
17328.png,424,246,5,166,154,186,194
17328.png,424,246,9,181,148,205,188
17329.png,74,34,1,26,4,33,30
17329.png,74,34,6,34,6,47,32
17330.png,55,31,8,23,4,34,27
17331.png,89,40,6,35,7,53,29
17332.png,203,86,1,74,29,92,72
17332.png,203,86,3,84,24,110,67
17332.png,203,86,5,106,13,134,56
17333.png,60,27,3,25,2,32,22
17333.png,60,27,7,31,3,38,23
17334.png,71,36,1,27,5,35,29
17334.png,71,36,10,36,5,45,29
17335.png,91,39,2,28,8,40,34
17335.png,91,39,7,44,4,58,30
17336.png,56,25,7,22,5,29,18
17336.png,56,25,5,29,5,35,18
17337.png,35,14,1,13,1,18,13
17337.png,35,14,9,18,1,25,13
17338.png,161,80,3,61,15,81,68
17338.png,161,80,1,87,11,102,64
17339.png,173,74,1,42,5,65,64
17339.png,173,74,1,68,4,87,63
17339.png,173,74,2,89,4,122,63
17340.png,128,62,4,50,18,64,42
17340.png,128,62,3,65,18,77,42
17341.png,39,14,3,12,1,17,12
17341.png,39,14,7,23,1,27,12
17342.png,113,47,9,40,11,54,37
17342.png,113,47,8,55,9,68,35
17342.png,113,47,8,67,9,80,35
17343.png,51,20,7,18,2,25,17
17343.png,51,20,6,26,3,32,18
17344.png,61,29,9,20,3,31,24
17344.png,61,29,4,30,3,40,24
17345.png,76,31,6,21,1,39,27
17345.png,76,31,3,40,1,53,27
17346.png,74,28,2,20,1,31,25
17346.png,74,28,2,32,1,42,25
17346.png,74,28,3,42,1,53,25
17347.png,79,40,1,7,6,17,29
17347.png,79,40,6,19,8,31,31
17347.png,79,40,8,34,7,46,30
17348.png,78,33,1,26,6,31,30
17348.png,78,33,5,34,6,42,30
17348.png,78,33,1,43,5,47,29
17349.png,194,78,1,66,14,82,57
17349.png,194,78,6,82,21,109,64
17349.png,194,78,7,105,13,136,56
17350.png,46,20,6,15,1,23,18
17350.png,46,20,8,22,1,30,18
17351.png,114,59,5,45,11,69,51
17352.png,62,27,1,24,8,30,22
17352.png,62,27,1,29,8,36,22
17353.png,159,57,5,49,13,73,43
17353.png,159,57,4,70,13,93,43
17353.png,159,57,7,90,16,109,46
17354.png,97,33,1,27,6,39,26
17354.png,97,33,6,39,5,54,25
17354.png,97,33,6,54,4,70,24
17355.png,69,34,1,22,6,31,30
17355.png,69,34,5,34,6,45,30
17356.png,78,31,1,22,2,31,27
17356.png,78,31,10,40,1,57,26
17357.png,119,55,1,47,8,57,41
17357.png,119,55,7,59,11,72,44
17358.png,118,63,4,48,9,84,59
17359.png,130,53,2,36,5,56,46
17359.png,130,53,5,56,5,73,46
17359.png,130,53,3,73,3,90,44
17360.png,60,27,4,21,2,31,23
17360.png,60,27,1,31,1,38,22
17361.png,92,40,2,27,2,40,34
17361.png,92,40,6,39,1,53,33
17361.png,92,40,1,52,3,62,35
17362.png,81,34,1,24,5,39,31
17362.png,81,34,4,40,1,57,27
17363.png,62,26,7,17,2,31,24
17363.png,62,26,2,28,4,43,25
17364.png,271,131,9,115,32,142,100
17364.png,271,131,1,142,27,164,95
17365.png,229,99,2,80,29,92,48
17365.png,229,99,3,88,29,107,48
17366.png,101,49,4,38,9,46,36
17366.png,101,49,1,44,11,55,38
17367.png,51,24,6,18,1,27,21
17367.png,51,24,2,26,1,35,21
17368.png,48,17,1,15,1,20,14
17368.png,48,17,6,20,1,27,14
17368.png,48,17,2,28,2,35,15
17369.png,266,138,2,136,86,148,121
17369.png,266,138,10,145,86,157,121
17369.png,266,138,6,154,86,166,121
17370.png,143,61,4,41,7,69,51
17370.png,143,61,8,72,9,102,53
17371.png,427,215,1,147,33,205,189
17371.png,427,215,3,189,23,271,179
17372.png,122,47,1,46,15,53,34
17372.png,122,47,8,55,13,67,32
17372.png,122,47,2,68,12,80,31
17373.png,79,35,4,26,6,36,28
17373.png,79,35,7,31,5,42,27
17373.png,79,35,7,37,4,50,26
17374.png,71,28,4,22,2,35,23
17374.png,71,28,3,36,2,49,23
17375.png,265,77,7,70,20,87,58
17375.png,265,77,10,86,26,104,64
17375.png,265,77,6,104,29,128,67
17376.png,68,21,3,27,1,35,18
17376.png,68,21,4,35,1,42,18
17377.png,71,29,4,20,6,33,28
17377.png,71,29,2,34,4,45,27
17378.png,65,27,6,21,1,33,21
17378.png,65,27,5,32,2,43,22
17379.png,242,96,2,81,21,106,68
17379.png,242,96,6,105,20,129,67
17379.png,242,96,7,132,29,158,76
17380.png,98,50,2,36,7,52,44
17380.png,98,50,9,52,8,65,45
17381.png,64,27,3,19,1,31,23
17381.png,64,27,6,33,3,43,25
17382.png,360,153,5,125,47,186,119
17382.png,360,153,10,172,27,234,99
17383.png,223,81,3,57,8,95,69
17383.png,223,81,7,98,8,136,69
17383.png,223,81,1,140,7,166,68
17384.png,162,69,7,48,4,78,64
17384.png,162,69,6,79,2,113,62
17385.png,85,45,8,31,5,55,39
17386.png,98,52,5,40,10,61,44
17387.png,75,34,2,26,3,37,27
17387.png,75,34,1,40,6,49,30
17388.png,139,56,9,47,11,64,44
17388.png,139,56,4,63,11,84,44
17389.png,260,118,3,96,37,131,99
17389.png,260,118,5,121,21,165,83
17390.png,189,74,1,60,16,78,63
17390.png,189,74,7,78,16,106,63
17390.png,189,74,5,105,16,129,63
17391.png,154,69,3,59,21,81,56
17391.png,154,69,10,78,14,93,49
17392.png,125,62,6,48,11,75,50
17393.png,132,77,2,56,34,74,72
17393.png,132,77,1,70,16,87,54
17393.png,132,77,7,86,2,106,40
17394.png,61,25,1,19,2,25,23
17394.png,61,25,3,24,2,33,23
17394.png,61,25,8,31,3,44,24
17395.png,212,92,1,92,23,103,48
17395.png,212,92,2,104,22,116,47
17395.png,212,92,5,119,28,131,53
17396.png,57,24,4,18,1,28,22
17396.png,57,24,3,28,1,39,22
17397.png,60,26,9,19,4,29,23
17397.png,60,26,3,32,3,43,22
17398.png,137,61,5,41,11,67,54
17398.png,137,61,2,68,8,95,51
17399.png,229,113,1,83,23,105,102
17399.png,229,113,4,109,14,150,93
17400.png,55,25,4,21,4,29,22
17400.png,55,25,8,29,5,36,23
17401.png,98,48,2,43,13,53,37
17402.png,102,48,1,39,8,48,38
17402.png,102,48,4,51,8,64,38
17403.png,157,74,1,55,13,73,59
17403.png,157,74,4,75,11,101,57
17404.png,77,33,4,24,1,37,30
17404.png,77,33,7,39,3,50,32
17405.png,228,107,7,89,35,119,85
17405.png,228,107,4,108,35,139,85
17405.png,228,107,8,137,29,162,79
17406.png,106,43,9,34,6,55,35
17406.png,106,43,2,55,4,71,33
17407.png,177,84,8,63,14,94,65
17407.png,177,84,10,87,21,117,72
17408.png,51,25,1,20,4,26,22
17408.png,51,25,8,25,2,33,20
17409.png,199,71,2,85,13,113,61
17410.png,59,25,3,17,1,30,23
17410.png,59,25,4,31,1,41,23
17411.png,104,42,1,39,12,48,33
17411.png,104,42,7,48,10,56,31
17411.png,104,42,2,56,9,67,30
17412.png,43,18,4,13,1,21,15
17412.png,43,18,1,21,1,26,15
17413.png,297,125,1,99,26,123,98
17413.png,297,125,1,132,27,156,99
17413.png,297,125,9,164,29,195,101
17414.png,86,39,1,29,5,40,33
17414.png,86,39,9,44,5,59,33
17415.png,145,71,1,47,8,70,63
17415.png,145,71,10,68,8,97,63
17416.png,141,74,4,55,8,75,64
17416.png,141,74,1,73,9,88,65
17417.png,142,74,2,53,26,68,61
17417.png,142,74,6,67,24,83,59
17418.png,393,85,1,76,6,100,63
17418.png,393,85,2,99,11,133,68
17418.png,393,85,9,133,16,167,73
17419.png,188,82,3,70,11,97,66
17419.png,188,82,1,99,14,119,69
17420.png,356,121,3,176,21,198,57
17420.png,356,121,9,195,24,207,60
17420.png,356,121,1,200,27,227,63
17421.png,258,132,2,111,66,133,103
17421.png,258,132,4,129,62,153,99
17421.png,258,132,10,147,65,175,102
17422.png,109,52,4,38,11,55,40
17422.png,109,52,6,55,11,72,40
17423.png,154,77,8,61,12,90,62
17424.png,91,41,8,38,6,44,31
17424.png,91,41,3,44,7,54,32
17425.png,185,84,4,70,15,100,73
17425.png,185,84,1,94,9,116,67
17426.png,85,39,2,24,1,42,33
17426.png,85,39,4,44,3,59,35
17427.png,204,76,8,72,14,93,54
17427.png,204,76,7,91,16,110,56
17427.png,204,76,3,105,16,128,56
17428.png,165,64,3,74,13,90,50
17428.png,165,64,3,85,15,100,52
17428.png,165,64,2,99,11,119,48
17429.png,54,21,1,14,1,26,19
17429.png,54,21,7,26,1,37,19
17430.png,116,49,8,43,5,66,43
17431.png,120,68,2,49,12,74,60
17432.png,157,72,3,67,17,79,40
17432.png,157,72,7,78,17,87,40
17432.png,157,72,8,87,17,99,40
17433.png,52,26,1,19,3,24,23
17433.png,52,26,8,25,2,33,22
17434.png,69,28,9,21,5,33,24
17434.png,69,28,6,33,4,43,23
17435.png,212,115,2,78,9,127,97
17436.png,119,52,1,38,5,51,46
17436.png,119,52,2,51,5,68,46
17436.png,119,52,8,69,4,83,45
17437.png,55,26,2,24,8,32,19
17438.png,371,163,1,115,6,178,148
17438.png,371,163,9,176,9,261,151
17439.png,59,25,4,20,2,26,19
17439.png,59,25,4,26,2,33,19
17439.png,59,25,9,32,2,40,19
17440.png,114,54,7,45,8,57,43
17440.png,114,54,10,54,8,67,43
17441.png,58,25,5,16,1,29,24
17441.png,58,25,4,29,1,40,24
17442.png,109,49,2,41,6,56,36
17442.png,109,49,5,57,9,71,39
17443.png,57,26,3,21,3,28,21
17443.png,57,26,7,28,3,33,21
17444.png,275,116,2,78,2,144,101
17444.png,275,116,8,136,8,199,107
17445.png,85,33,1,31,7,39,25
17445.png,85,33,6,45,7,58,25
17446.png,45,21,1,15,3,18,18
17446.png,45,21,9,24,2,31,17
17447.png,199,90,5,78,24,92,53
17447.png,199,90,8,92,26,107,55
17448.png,55,26,2,22,4,29,20
17448.png,55,26,3,28,3,34,19
17449.png,89,49,2,31,5,44,42
17449.png,89,49,5,40,3,53,40
17450.png,193,97,1,72,14,91,74
17450.png,193,97,10,92,19,124,79
17451.png,142,62,6,47,10,71,52
17451.png,142,62,10,68,8,93,50
17452.png,67,34,1,26,7,30,27
17452.png,67,34,6,32,7,43,27
17453.png,131,67,7,48,3,86,59
17454.png,52,23,1,17,3,22,21
17454.png,52,23,6,22,2,28,20
17454.png,52,23,7,28,2,34,20
17455.png,85,40,3,30,6,42,35
17455.png,85,40,9,42,4,55,33
17456.png,136,60,3,42,11,57,47
17456.png,136,60,9,58,14,77,50
17456.png,136,60,6,75,15,90,51
17457.png,167,71,5,41,2,84,67
17457.png,167,71,6,86,1,117,66
17458.png,60,26,6,19,2,29,22
17458.png,60,26,5,29,1,40,21
17459.png,138,59,3,45,6,69,48
17459.png,138,59,8,70,7,97,49
17460.png,49,24,5,18,1,32,23
17461.png,65,28,3,15,3,32,26
17461.png,65,28,9,31,4,43,27
17462.png,147,71,4,60,4,99,65
17463.png,67,34,2,25,1,34,28
17463.png,67,34,1,33,1,40,28
17464.png,104,54,2,42,16,52,45
17464.png,104,54,10,50,15,64,44
17465.png,103,47,5,44,10,56,34
17466.png,167,75,5,58,12,81,54
17466.png,167,75,9,90,21,112,63
17467.png,119,62,6,55,14,61,47
17467.png,119,62,5,61,14,67,47
17468.png,59,21,1,16,2,22,18
17468.png,59,21,6,21,1,28,17
17468.png,59,21,7,29,1,35,17
17468.png,59,21,1,36,2,42,18
17469.png,61,33,7,23,2,35,28
17470.png,198,97,3,62,5,128,84
17471.png,83,38,1,31,6,38,26
17471.png,83,38,9,38,3,46,23
17471.png,83,38,1,48,4,53,24
17472.png,153,68,6,46,11,73,61
17472.png,153,68,5,73,6,101,56
17473.png,147,69,3,55,15,70,57
17473.png,147,69,6,70,14,86,56
17474.png,77,33,7,26,7,36,31
17474.png,77,33,3,37,4,51,28
17475.png,68,28,6,24,3,33,22
17475.png,68,28,8,33,2,44,21
17476.png,67,35,1,30,10,34,26
17476.png,67,35,8,34,8,40,24
17477.png,102,52,1,35,8,53,44
17477.png,102,52,1,51,8,68,44
17478.png,75,45,4,34,6,49,38
17478.png,75,45,7,49,6,65,38
17479.png,144,67,2,50,8,75,58
17479.png,144,67,3,73,10,95,60
17480.png,93,54,3,38,7,56,50
17481.png,157,77,1,56,20,74,65
17481.png,157,77,6,74,12,93,57
17482.png,50,20,3,16,1,26,19
17482.png,50,20,7,26,1,34,19
17483.png,373,138,4,103,51,116,98
17483.png,373,138,4,115,51,130,98
17483.png,373,138,3,130,45,155,92
17484.png,79,37,3,38,3,54,32
17485.png,103,48,2,40,6,53,36
17485.png,103,48,7,53,6,63,36
17486.png,89,34,2,23,3,40,31
17486.png,89,34,5,38,2,53,30
17486.png,89,34,2,52,2,66,30
17487.png,256,111,4,93,21,131,91
17487.png,256,111,10,127,20,171,90
17488.png,328,93,2,178,14,204,68
17488.png,328,93,5,197,17,224,71
17489.png,175,76,5,58,10,91,60
17489.png,175,76,5,90,11,118,61
17490.png,184,82,2,66,35,88,65
17490.png,184,82,2,82,24,103,54
17490.png,184,82,4,101,15,119,45
17491.png,80,33,2,29,8,36,24
17491.png,80,33,7,37,7,44,23
17491.png,80,33,9,45,8,53,24
17492.png,41,19,2,13,1,20,17
17492.png,41,19,2,20,1,26,17
17493.png,154,63,1,59,6,69,51
17493.png,154,63,8,70,6,79,51
17493.png,154,63,8,83,1,95,46
17494.png,48,19,2,13,1,21,15
17494.png,48,19,5,20,1,27,15
17494.png,48,19,2,27,1,35,15
17495.png,162,75,1,59,14,76,58
17495.png,162,75,4,70,12,96,56
17496.png,129,49,3,40,12,63,44
17496.png,129,49,10,60,11,84,43
17497.png,56,24,1,17,3,24,18
17497.png,56,24,5,23,3,28,18
17497.png,56,24,7,30,2,35,17
17498.png,102,32,2,24,3,36,27
17498.png,102,32,1,38,4,47,28
17498.png,102,32,3,50,4,62,28
17498.png,102,32,4,65,5,77,29
17499.png,122,62,2,48,17,61,50
17499.png,122,62,2,61,12,75,45
17500.png,123,59,6,44,10,73,47
17501.png,84,27,4,19,2,33,23
17501.png,84,27,6,35,2,46,23
17501.png,84,27,8,48,2,60,23
17502.png,79,31,2,22,4,36,26
17502.png,79,31,9,34,4,45,26
17502.png,79,31,2,44,4,57,26
17503.png,94,42,1,28,2,37,34
17503.png,94,42,10,40,4,48,36
17503.png,94,42,3,51,1,62,33
17504.png,47,21,4,15,4,24,20
17504.png,47,21,3,24,3,30,19
17505.png,119,54,3,44,8,62,42
17505.png,119,54,6,61,8,77,42
17506.png,77,45,2,30,4,49,37
17507.png,314,166,4,120,27,181,132
17508.png,70,31,1,26,5,37,25
17508.png,70,31,4,33,4,50,24
17509.png,57,25,2,19,4,26,21
17509.png,57,25,9,26,5,29,22
17509.png,57,25,1,30,4,35,21
17510.png,107,59,6,46,9,61,46
17511.png,62,33,1,23,3,30,26
17511.png,62,33,3,30,3,38,26
17512.png,121,61,1,40,2,60,52
17512.png,121,61,1,61,2,78,52
17513.png,107,69,1,9,6,31,63
17513.png,107,69,2,27,6,58,63
17514.png,270,92,6,168,38,183,76
17514.png,270,92,2,180,39,203,77
17515.png,364,106,3,93,39,111,84
17515.png,364,106,7,115,27,131,72
17516.png,63,48,1,44,14,54,38
17516.png,63,48,5,54,14,62,38
17517.png,95,33,9,32,4,45,28
17517.png,95,33,9,45,4,59,28
17517.png,95,33,5,57,6,73,30
17518.png,157,62,8,74,15,85,47
17518.png,157,62,4,90,17,101,49
17519.png,249,100,1,98,28,112,78
17519.png,249,100,9,113,24,132,74
17519.png,249,100,4,132,18,154,68
17520.png,218,99,4,75,25,108,79
17520.png,218,99,7,110,17,144,71
17521.png,87,39,1,27,3,46,36
17521.png,87,39,4,42,1,59,34
17522.png,348,124,8,152,41,188,85
