filename,width,height,class,xmin,ymin,xmax,ymax
30384.png,134,63,1,57,9,83,51
30385.png,167,48,2,60,15,68,31
30385.png,167,48,1,67,14,72,30
30385.png,167,48,5,71,9,79,25
30386.png,237,118,2,81,53,112,106
30386.png,237,118,8,104,35,135,88
30386.png,237,118,5,126,13,159,66
30387.png,141,71,3,55,18,72,48
30387.png,141,71,1,70,16,80,46
30387.png,141,71,2,78,11,95,41
30388.png,61,26,1,26,7,33,20
30388.png,61,26,1,31,6,36,19
30389.png,109,49,2,43,12,55,38
30389.png,109,49,8,54,13,65,39
30390.png,143,67,8,50,8,78,54
30390.png,143,67,1,77,14,92,60
30391.png,77,40,1,29,5,36,33
30391.png,77,40,3,35,4,49,32
30392.png,133,63,2,46,8,61,47
30392.png,133,63,7,59,14,75,53
30392.png,133,63,1,74,17,85,56
30393.png,84,41,4,31,8,42,33
30393.png,84,41,6,45,9,53,34
30394.png,44,21,3,17,3,27,19
30395.png,69,32,4,24,2,33,27
30395.png,69,32,9,34,3,45,28
30396.png,148,62,1,43,3,64,60
30396.png,148,62,10,64,1,102,58
30397.png,414,169,2,153,61,177,100
30397.png,414,169,8,169,59,193,98
30397.png,414,169,5,186,50,210,89
30398.png,75,35,4,24,2,39,33
30398.png,75,35,6,40,2,52,33
30399.png,43,14,1,13,2,18,14
30399.png,43,14,3,18,1,23,13
30399.png,43,14,2,24,1,30,13
30400.png,154,72,4,50,5,70,60
30400.png,154,72,6,75,14,101,69
30401.png,271,119,5,92,47,134,98
30401.png,271,119,8,115,33,159,84
30401.png,271,119,10,139,17,180,68
30402.png,127,48,8,40,6,56,38
30402.png,127,48,3,56,5,68,37
30402.png,127,48,5,64,4,81,36
30403.png,49,21,5,18,4,25,18
30403.png,49,21,10,25,4,30,18
30404.png,76,34,5,24,5,36,32
30404.png,76,34,3,36,1,51,28
30405.png,52,18,1,15,1,20,15
30405.png,52,18,5,20,1,27,15
30405.png,52,18,5,28,1,34,15
30405.png,52,18,10,34,1,40,15
30406.png,102,50,7,43,8,62,41
30407.png,62,27,9,23,4,31,25
30407.png,62,27,3,30,2,41,23
30408.png,54,21,1,15,1,23,19
30408.png,54,21,5,23,1,31,19
30408.png,54,21,3,29,1,39,19
30409.png,173,69,2,52,2,75,62
30409.png,173,69,8,77,3,102,63
30409.png,173,69,3,98,5,121,65
30410.png,62,31,8,26,6,37,24
30411.png,95,42,5,31,2,42,35
30411.png,95,42,3,40,2,52,35
30411.png,95,42,10,50,5,64,38
30412.png,173,73,3,55,8,83,63
30412.png,173,73,5,86,7,115,62
30413.png,163,73,6,56,11,79,64
30413.png,163,73,9,85,8,108,61
30414.png,53,20,2,19,5,26,16
30414.png,53,20,9,26,5,33,16
30415.png,137,66,4,56,14,70,50
30415.png,137,66,5,71,16,88,52
30416.png,87,46,1,39,7,49,40
30417.png,42,20,3,14,3,22,18
30417.png,42,20,6,22,5,29,20
30418.png,73,33,1,27,6,33,27
30418.png,73,33,9,33,5,47,26
30419.png,91,41,5,35,8,46,32
30419.png,91,41,3,46,8,58,32
30420.png,307,139,3,135,43,184,103
30421.png,119,54,1,45,12,53,42
30421.png,119,54,6,53,10,63,40
30421.png,119,54,3,64,11,74,41
30422.png,118,56,3,42,9,60,43
30422.png,118,56,3,57,10,74,44
30423.png,133,62,1,49,14,61,47
30423.png,133,62,2,63,14,77,47
30424.png,95,33,2,25,1,42,27
30424.png,95,33,1,43,3,56,29
30424.png,95,33,3,55,1,74,27
30425.png,189,89,2,72,4,94,73
30425.png,189,89,2,98,5,123,74
30426.png,70,27,1,20,1,28,23
30426.png,70,27,2,29,1,39,23
30426.png,70,27,10,40,3,49,25
30427.png,189,84,6,70,24,95,70
30427.png,189,84,6,91,10,119,56
30428.png,60,28,2,24,5,36,25
30429.png,145,59,4,40,4,74,49
30429.png,145,59,3,74,7,103,52
30430.png,193,78,1,64,16,84,52
30430.png,193,78,2,89,20,109,56
30430.png,193,78,4,111,21,134,57
30431.png,151,62,2,48,11,74,53
30431.png,151,62,3,74,7,103,49
30432.png,260,107,2,136,21,153,44
30432.png,260,107,2,145,17,165,40
30433.png,267,111,1,99,15,120,89
30433.png,267,111,5,142,12,177,86
30434.png,76,31,4,21,1,42,29
30434.png,76,31,1,42,1,55,29
30435.png,72,35,9,32,5,42,29
30436.png,56,28,3,20,1,33,26
30437.png,63,31,9,25,2,33,25
30437.png,63,31,5,32,2,40,25
30438.png,213,91,5,76,22,105,75
30438.png,213,91,9,112,20,131,73
30439.png,72,28,5,23,4,36,24
30439.png,72,28,6,38,4,51,24
30440.png,73,33,5,23,6,34,23
30440.png,73,33,10,34,8,44,25
30441.png,63,32,1,25,1,31,29
30441.png,63,32,1,29,1,34,29
30442.png,245,119,5,99,21,113,50
30442.png,245,119,7,117,20,131,49
30442.png,245,119,2,131,27,151,56
30443.png,93,45,1,34,5,42,39
30443.png,93,45,4,43,5,62,39
30444.png,214,92,10,77,31,107,78
30444.png,214,92,9,111,15,141,62
30445.png,54,27,3,20,4,27,22
30445.png,54,27,3,26,4,35,22
30446.png,174,79,4,70,18,100,79
30446.png,174,79,5,99,16,129,77
30447.png,92,44,5,36,9,46,34
30447.png,92,44,2,46,9,56,34
30448.png,360,154,1,123,60,143,95
30448.png,360,154,2,136,45,166,80
30448.png,360,154,9,164,33,191,68
30448.png,360,154,8,181,16,216,51
30449.png,71,33,6,22,1,37,27
30449.png,71,33,6,35,3,48,29
30450.png,601,335,4,238,41,364,301
30451.png,64,19,2,15,1,24,14
30451.png,64,19,7,24,1,31,14
30451.png,64,19,7,33,1,40,14
30451.png,64,19,5,41,1,49,14
30452.png,70,32,1,27,6,36,24
30452.png,70,32,7,34,6,41,24
30453.png,230,114,4,79,11,118,96
30453.png,230,114,9,117,15,147,100
30454.png,171,70,7,51,8,86,60
30454.png,171,70,9,89,8,121,60
30455.png,239,93,1,75,25,95,80
30455.png,239,93,4,87,22,118,77
30456.png,91,41,1,41,8,52,32
30457.png,75,35,2,29,5,39,30
30457.png,75,35,8,39,4,46,29
30458.png,55,22,2,15,4,23,21
30458.png,55,22,6,24,3,32,20
30458.png,55,22,6,32,3,41,20
30459.png,132,61,2,43,13,68,57
30459.png,132,61,10,66,5,91,49
30460.png,122,68,3,6,17,29,59
30460.png,122,68,5,26,13,48,55
30461.png,124,45,1,30,3,44,38
30461.png,124,45,10,42,6,65,41
30461.png,124,45,9,63,4,86,39
30462.png,79,44,9,30,4,45,35
30463.png,93,39,1,30,6,38,31
30464.png,31,12,4,8,1,15,12
30465.png,108,50,1,35,6,50,44
30465.png,108,50,10,50,6,74,44
30466.png,104,50,4,43,10,56,41
30466.png,104,50,7,55,9,67,40
30467.png,131,49,1,39,6,52,43
30467.png,131,49,9,55,4,70,41
30467.png,131,49,8,74,6,90,43
30468.png,66,27,1,23,7,28,23
30469.png,111,45,1,36,6,45,35
30469.png,111,45,5,60,9,76,38
30470.png,219,103,1,86,25,128,94
30471.png,184,81,1,52,1,88,73
30471.png,184,81,7,84,2,133,74
30472.png,66,27,3,24,7,31,20
30472.png,66,27,2,31,7,36,20
30473.png,98,43,2,32,8,44,36
30473.png,98,43,10,42,8,54,36
30473.png,98,43,6,53,9,67,37
30474.png,147,61,4,49,9,76,55
30474.png,147,61,8,82,9,110,55
30475.png,51,20,1,17,1,21,18
30475.png,51,20,2,21,1,28,18
30475.png,51,20,9,28,1,34,18
30476.png,386,173,1,128,26,178,127
30476.png,386,173,7,192,23,235,124
30477.png,84,36,2,32,9,45,27
30477.png,84,36,9,44,9,55,27
30478.png,167,89,6,65,13,97,76
30479.png,154,58,2,58,12,72,41
30479.png,154,58,6,72,16,86,45
30479.png,154,58,1,82,15,97,44
30480.png,99,40,2,28,1,43,36
30480.png,99,40,7,42,1,54,36
30481.png,215,95,6,74,12,108,74
30481.png,215,95,7,108,13,145,75
30482.png,185,78,1,76,28,92,63
30482.png,185,78,4,90,23,105,58
30482.png,185,78,4,106,8,124,43
30483.png,83,34,3,28,7,42,28
30483.png,83,34,4,42,7,55,28
30484.png,115,54,4,39,6,60,47
30484.png,115,54,1,62,6,73,47
30485.png,876,469,4,299,1,505,404
30485.png,876,469,8,515,21,713,424
30486.png,161,68,2,64,22,79,48
30486.png,161,68,3,76,21,90,47
30486.png,161,68,8,89,21,103,47
30487.png,141,69,1,54,13,65,58
30487.png,141,69,7,70,14,91,59
30488.png,31,17,1,12,1,20,15
30489.png,71,32,1,28,1,36,27
30489.png,71,32,1,36,2,42,28
30490.png,100,55,7,40,5,58,47
30491.png,301,85,1,195,19,206,56
30491.png,301,85,4,206,14,227,51
30491.png,301,85,6,227,21,244,58
30492.png,53,21,4,18,2,26,19
30492.png,53,21,1,25,1,37,18
30493.png,128,68,7,52,6,80,58
30494.png,81,32,5,25,1,36,27
30494.png,81,32,2,35,1,45,27
30494.png,81,32,10,45,2,56,28
30495.png,92,68,9,68,14,79,53
30495.png,92,68,8,80,11,92,50
30496.png,63,34,3,23,6,38,28
30497.png,428,322,9,304,211,368,290
30497.png,428,322,2,315,120,371,199
30498.png,175,82,6,67,37,81,69
30498.png,175,82,8,81,26,95,58
30498.png,175,82,10,95,13,109,45
30499.png,72,35,5,31,9,38,27
30500.png,257,98,8,113,23,144,84
30501.png,78,32,1,24,2,33,26
30501.png,78,32,9,32,2,45,26
30501.png,78,32,7,43,4,53,28
30502.png,210,98,4,71,60,80,84
30502.png,210,98,2,78,59,85,83
30502.png,210,98,6,89,59,99,83
30503.png,54,24,1,20,5,26,20
30503.png,54,24,2,27,4,37,19
30504.png,132,62,3,50,11,68,44
30504.png,132,62,10,66,18,80,51
30505.png,91,59,1,47,17,53,41
30505.png,91,59,10,59,18,72,42
30506.png,91,39,8,31,8,44,29
30506.png,91,39,6,44,9,56,30
30507.png,158,84,5,61,23,77,69
30507.png,158,84,8,79,28,95,74
30508.png,69,29,1,22,7,29,26
30508.png,69,29,3,29,7,39,26
30508.png,69,29,4,38,5,49,24
30509.png,63,28,1,26,6,33,21
30510.png,80,47,3,-1,11,11,38
30510.png,80,47,2,12,11,28,38
30510.png,80,47,7,30,10,43,37
30511.png,159,84,1,55,8,78,75
30512.png,79,32,5,22,2,39,29
30512.png,79,32,4,39,2,59,29
30513.png,255,153,2,48,68,76,124
30513.png,255,153,5,77,61,103,117
30513.png,255,153,1,106,75,125,131
30514.png,417,152,1,188,18,204,55
30514.png,417,152,7,202,18,220,55
30514.png,417,152,8,211,30,234,67
30515.png,81,39,4,31,8,51,33
30516.png,94,45,8,33,5,50,42
30516.png,94,45,2,47,5,62,42
30517.png,42,19,1,15,1,20,18
30517.png,42,19,9,20,1,25,18
30518.png,275,124,1,88,24,120,99
30518.png,275,124,8,118,18,150,93
30518.png,275,124,4,149,19,184,94
30519.png,96,40,8,28,1,49,36
30519.png,96,40,7,48,4,68,39
30520.png,119,53,4,47,8,69,45
30521.png,141,53,1,37,4,55,45
30521.png,141,53,10,53,6,78,47
30521.png,141,53,4,76,6,104,47
30522.png,127,55,3,46,15,60,47
30522.png,127,55,4,69,10,83,42
30523.png,252,113,1,93,28,112,85
30523.png,252,113,10,111,24,133,81
30523.png,252,113,10,134,31,156,88
30524.png,116,52,9,40,4,60,44
30524.png,116,52,2,57,8,80,48
30525.png,65,31,8,26,5,38,20
30526.png,81,35,4,32,7,42,28
30526.png,81,35,2,42,6,52,27
30527.png,173,85,4,61,30,82,65
30527.png,173,85,2,79,29,100,64
30528.png,275,126,2,75,5,132,117
30528.png,275,126,2,137,5,193,117
30529.png,54,21,8,22,3,33,17
30530.png,95,48,1,36,10,44,40
30530.png,95,48,4,43,9,54,39
30531.png,195,55,3,110,12,122,39
30531.png,195,55,1,121,13,129,40
30531.png,195,55,1,127,12,134,39
30531.png,195,55,7,134,11,149,38
30532.png,57,21,1,15,1,26,21
30532.png,57,21,6,26,1,43,21
30533.png,86,40,1,29,4,37,29
30533.png,86,40,3,36,7,45,32
30533.png,86,40,6,44,7,56,32
30534.png,191,76,7,67,16,94,57
30534.png,191,76,2,100,21,122,62
30535.png,114,43,1,32,6,49,35
30535.png,114,43,1,48,5,62,34
30535.png,114,43,8,61,5,81,34
30536.png,66,28,4,24,4,32,22
30536.png,66,28,9,35,4,45,22
30537.png,80,36,7,28,1,41,32
30537.png,80,36,7,40,1,53,32
30538.png,249,96,2,135,27,152,54
30538.png,249,96,3,147,25,160,52
30538.png,249,96,7,157,25,170,52
30538.png,249,96,1,163,29,178,56
30539.png,137,55,3,43,10,60,40
30539.png,137,55,4,58,13,76,43
30539.png,137,55,5,76,13,94,43
30540.png,87,48,1,36,5,47,42
30540.png,87,48,1,44,4,56,41
30541.png,136,52,1,37,2,57,45
30541.png,136,52,7,54,1,76,44
30541.png,136,52,2,78,1,99,44
30542.png,154,69,2,60,16,79,51
30542.png,154,69,2,81,13,96,48
30543.png,93,45,6,34,6,50,39
30543.png,93,45,10,48,5,62,38
30544.png,344,156,1,119,25,150,82
30544.png,344,156,8,138,21,177,78
30544.png,344,156,5,174,25,212,82
30545.png,64,32,1,26,6,34,25
30546.png,171,69,3,49,10,84,58
30546.png,171,69,10,84,8,121,56
30547.png,280,127,1,104,67,116,89
30547.png,280,127,9,111,66,127,88
30547.png,280,127,2,123,71,137,93
30548.png,230,95,9,77,15,117,83
30548.png,230,95,6,121,12,160,80
30549.png,56,24,1,19,4,23,19
30549.png,56,24,5,29,3,37,18
30550.png,72,29,1,19,0,30,24
30550.png,72,29,10,30,2,43,26
30550.png,72,29,5,42,4,55,28
30551.png,175,79,8,65,23,90,68
30551.png,175,79,6,89,13,109,58
30552.png,111,49,3,41,10,57,35
30553.png,97,34,1,27,4,37,27
30553.png,97,34,7,38,5,53,28
30553.png,97,34,4,52,6,69,29
30554.png,291,97,1,156,35,170,80
30554.png,291,97,4,170,26,192,71
30554.png,291,97,10,196,21,219,66
30555.png,48,28,7,20,3,28,22
30556.png,88,42,4,31,1,43,34
30556.png,88,42,9,43,6,59,39
30557.png,210,83,3,71,22,92,62
30557.png,210,83,9,95,17,112,57
30557.png,210,83,7,112,18,133,58
30558.png,130,63,2,43,11,65,55
30558.png,130,63,5,67,9,89,53
30559.png,114,56,2,45,18,59,42
30559.png,114,56,9,58,20,69,44
30560.png,94,43,3,23,3,44,36
30560.png,94,43,8,41,4,57,37
30561.png,117,63,1,51,11,71,52
30562.png,49,19,4,16,4,24,19
30562.png,49,19,4,23,3,32,18
30563.png,64,36,9,26,3,41,33
30564.png,311,138,1,110,27,114,54
30564.png,311,138,7,116,34,134,61
30565.png,105,47,4,32,10,47,40
30565.png,105,47,1,47,8,59,38
30565.png,105,47,10,56,6,73,36
30566.png,93,62,1,1,21,10,44
30566.png,93,62,4,14,20,26,43
30566.png,93,62,2,29,19,41,42
30567.png,82,37,1,28,9,37,31
30567.png,82,37,4,35,7,47,29
30567.png,82,37,7,48,5,59,27
30568.png,56,21,3,18,3,27,18
30568.png,56,21,8,28,3,37,18
30569.png,157,77,1,58,15,76,64
30569.png,157,77,8,77,15,100,64
30570.png,68,28,7,22,2,38,27
30570.png,68,28,1,39,2,55,27
30571.png,56,24,3,16,1,29,22
30571.png,56,24,3,29,1,40,22
30572.png,66,31,2,20,2,33,29
30572.png,66,31,6,32,2,43,29
30573.png,74,38,4,30,4,36,26
30573.png,74,38,4,37,6,46,28
30574.png,105,52,2,41,8,53,41
30574.png,105,52,8,53,7,65,40
30575.png,54,25,8,23,1,30,20
30575.png,54,25,8,29,1,34,20
30576.png,97,36,9,33,9,44,27
30576.png,97,36,4,44,9,53,27
30576.png,97,36,5,55,10,66,28
30577.png,137,61,3,40,8,60,58
30577.png,137,61,9,63,7,90,57
30578.png,85,35,3,25,4,42,28
30578.png,85,35,5,43,4,58,28
30579.png,73,33,1,26,8,31,24
30579.png,73,33,9,36,7,43,23
30580.png,79,34,1,29,5,38,30
30580.png,79,34,9,39,3,52,28
30581.png,108,43,1,33,7,41,36
30581.png,108,43,3,42,7,60,36
30581.png,108,43,4,60,9,79,38
30582.png,277,104,5,125,25,151,72
30582.png,277,104,3,139,25,160,72
30582.png,277,104,1,156,29,174,76
30583.png,93,37,1,34,10,42,33
30583.png,93,37,7,44,5,61,28
30584.png,100,46,1,35,6,49,40
30584.png,100,46,5,49,8,64,42
30585.png,196,94,5,73,23,93,78
30585.png,196,94,2,95,19,120,74
30586.png,98,41,6,31,9,45,31
30586.png,98,41,10,47,6,63,28
30587.png,47,18,7,16,1,24,17
30587.png,47,18,10,24,1,32,17
30588.png,82,39,6,29,5,42,33
30588.png,82,39,7,40,5,50,33
30589.png,105,56,1,38,11,45,48
30589.png,105,56,2,46,6,69,43
30590.png,159,56,2,51,6,80,52
30590.png,159,56,9,72,3,108,49
30591.png,81,35,9,28,4,37,27
30591.png,81,35,3,38,5,46,28
30592.png,97,45,8,41,8,58,38
30593.png,143,63,6,50,8,74,56
30593.png,143,63,6,69,4,94,52
30594.png,109,30,1,42,5,52,26
30594.png,109,30,10,52,4,66,25
30594.png,109,30,2,63,5,77,26
30594.png,109,30,1,74,4,83,25
30595.png,216,117,1,81,49,100,99
30595.png,216,117,3,97,39,116,89
30596.png,220,93,1,85,32,96,87
30596.png,220,93,9,114,16,129,71
30596.png,220,93,5,135,3,157,58
30597.png,155,62,8,58,13,73,43
30597.png,155,62,5,73,14,86,44
30597.png,155,62,1,87,17,102,47
30598.png,409,119,3,265,59,289,96
30598.png,409,119,8,283,62,301,99
30598.png,409,119,10,297,65,317,102
30599.png,104,42,3,35,9,49,36
30599.png,104,42,6,56,1,72,28
30600.png,114,56,2,36,6,57,48
30600.png,114,56,4,59,8,74,50
30601.png,106,47,1,37,6,49,41
30601.png,106,47,10,50,2,68,37
30602.png,64,26,3,22,4,31,22
30602.png,64,26,6,31,4,40,22
30603.png,112,47,5,35,5,47,39
30603.png,112,47,4,49,8,66,42
30604.png,71,35,3,28,1,44,29
30605.png,134,57,8,56,17,67,45
30605.png,134,57,6,68,17,81,45
30606.png,165,75,7,60,12,84,58
30606.png,165,75,8,81,14,107,60
30607.png,113,47,1,43,14,48,36
30607.png,113,47,4,49,14,59,36
30607.png,113,47,2,60,13,71,35
30608.png,83,34,9,25,3,42,31
30608.png,83,34,3,41,3,58,31
30609.png,71,34,4,26,5,37,29
30609.png,71,34,7,34,4,44,28
30610.png,53,21,3,16,1,26,18
30610.png,53,21,2,28,1,37,18
30611.png,211,97,2,69,15,105,85
30611.png,211,97,7,109,15,142,85
30612.png,61,26,4,23,3,31,20
30612.png,61,26,4,30,3,38,20
30613.png,161,75,1,58,13,70,58
30613.png,161,75,10,70,13,88,58
30613.png,161,75,1,87,10,101,55
30614.png,150,62,1,46,10,57,50
30614.png,150,62,6,58,9,67,49
30614.png,150,62,1,69,15,79,55
30615.png,102,40,8,50,9,63,32
30616.png,262,116,2,81,24,133,89
30616.png,262,116,3,133,25,174,90
30617.png,186,82,1,60,10,87,68
30617.png,186,82,3,90,9,124,67
30618.png,601,277,1,214,68,279,198
30618.png,601,277,7,252,59,336,189
30619.png,154,63,3,46,11,60,52
30619.png,154,63,7,62,8,80,49
30619.png,154,63,9,81,8,101,49
30620.png,61,27,1,24,3,26,19
30620.png,61,27,3,26,2,33,18
30620.png,61,27,9,32,4,40,20
30621.png,90,45,1,34,10,39,34
30621.png,90,45,9,39,10,48,34
30621.png,90,45,4,47,10,56,34
30622.png,106,52,1,37,9,45,39
30622.png,106,52,5,43,9,54,39
30622.png,106,52,6,55,8,67,38
30623.png,95,41,1,33,10,41,26
30623.png,95,41,7,39,12,48,28
30623.png,95,41,9,46,13,58,29
30624.png,124,50,2,28,10,49,43
30624.png,124,50,8,48,8,67,41
30624.png,124,50,4,66,7,89,40
30625.png,144,57,6,50,15,67,36
30625.png,144,57,8,64,19,73,40
30625.png,144,57,2,70,18,85,39
30625.png,144,57,2,83,19,96,40
30626.png,63,27,1,20,3,25,22
30626.png,63,27,3,25,3,33,22
30626.png,63,27,7,32,4,41,23
30627.png,75,37,1,32,6,41,30
30627.png,75,37,2,39,7,48,31
30628.png,89,46,4,30,1,44,40
30628.png,89,46,2,44,2,57,41
30629.png,94,49,9,33,8,47,41
30629.png,94,49,6,47,9,59,42
30630.png,49,25,2,19,1,33,22
30631.png,66,26,5,21,1,27,19
30631.png,66,26,1,29,5,33,23
30631.png,66,26,10,31,2,38,20
30631.png,66,26,3,37,3,46,21
30632.png,222,91,1,67,10,87,76
30632.png,222,91,10,88,10,121,76
30632.png,222,91,5,118,8,153,74
30633.png,43,21,1,14,2,20,17
30633.png,43,21,10,21,1,28,16
30634.png,222,98,4,69,10,109,88
30634.png,222,98,10,108,5,158,83
30635.png,170,74,3,50,11,82,60
30635.png,170,74,10,87,12,112,61
30636.png,112,49,2,38,4,57,42
30636.png,112,49,6,58,4,76,42
30637.png,60,22,1,17,4,23,21
30637.png,60,22,4,23,3,33,20
30637.png,60,22,4,33,3,43,20
30638.png,68,28,6,22,5,33,25
30638.png,68,28,8,34,5,46,25
30639.png,56,26,2,18,4,28,22
30639.png,56,26,8,28,4,38,22
30640.png,364,161,8,121,40,180,144
30640.png,364,161,5,172,38,233,142
30641.png,137,66,1,47,5,65,56
30641.png,137,66,8,68,7,94,58
30642.png,271,120,5,83,34,126,104
30642.png,271,120,5,134,23,183,93
30643.png,233,99,8,117,16,142,67
30643.png,233,99,2,139,27,164,78
30643.png,233,99,7,161,44,187,95
30644.png,75,28,7,25,1,38,26
30644.png,75,28,5,38,1,50,26
30645.png,223,97,4,61,8,115,84
30645.png,223,97,9,112,11,154,87
30646.png,56,19,1,16,3,22,19
30646.png,56,19,3,22,2,33,18
30646.png,56,19,2,31,1,40,17
30647.png,66,30,5,20,3,32,28
30647.png,66,30,7,32,3,45,28
30648.png,40,17,1,13,3,19,14
30648.png,40,17,4,19,2,26,13
30649.png,135,55,3,37,5,67,49
30649.png,135,55,5,65,6,96,50
30650.png,50,24,1,16,1,23,21
30650.png,50,24,9,23,1,33,21
30651.png,109,42,3,30,8,55,41
30652.png,65,22,1,17,4,22,17
30652.png,65,22,2,23,5,31,18
30652.png,65,22,8,33,4,40,17
30652.png,65,22,8,41,5,49,18
30653.png,199,89,2,75,22,98,65
30653.png,199,89,2,98,22,118,65
30654.png,201,88,1,60,11,81,72
30654.png,201,88,10,83,15,112,76
30654.png,201,88,5,112,15,139,76
30655.png,335,179,8,137,30,194,142
30656.png,131,63,1,50,13,61,48
30656.png,131,63,8,60,15,71,50
30657.png,38,14,9,11,1,18,14
30657.png,38,14,3,19,1,26,14
30658.png,54,26,8,23,4,33,20
30659.png,96,41,9,42,11,51,29
30660.png,121,42,2,42,10,55,33
30660.png,121,42,2,57,10,69,33
30660.png,121,42,3,71,11,86,34
30661.png,43,21,4,15,1,26,19
30662.png,56,20,2,19,1,26,17
30662.png,56,20,5,25,1,35,17
30662.png,56,20,1,35,1,41,17
30663.png,44,20,2,16,2,22,17
30663.png,44,20,5,22,2,29,17
30664.png,49,24,2,16,1,26,21
30664.png,49,24,1,24,2,31,22
30665.png,86,45,4,36,10,44,33
30665.png,86,45,10,42,12,49,35
30666.png,66,27,1,20,6,27,26
30666.png,66,27,5,32,1,44,21
30667.png,136,63,7,53,7,68,51
30667.png,136,63,3,69,3,87,47
30668.png,171,47,5,32,10,51,39
30668.png,171,47,10,53,7,72,36
30668.png,171,47,6,69,6,86,35
30669.png,159,74,1,50,12,74,62
30669.png,159,74,2,76,9,101,59
30670.png,71,32,7,26,4,38,25
30670.png,71,32,1,39,3,47,24
30671.png,61,33,4,20,1,47,32
30672.png,64,28,1,25,3,31,25
30672.png,64,28,8,31,2,38,24
30673.png,98,43,7,33,6,47,38
30673.png,98,43,3,49,5,69,37
30674.png,74,32,5,23,2,39,26
30674.png,74,32,4,39,2,53,26
30675.png,90,42,6,35,7,54,37
30676.png,63,19,1,18,3,23,16
30676.png,63,19,2,25,1,35,14
30676.png,63,19,4,37,2,45,15
30677.png,159,72,1,56,8,69,42
30677.png,159,72,2,66,6,86,40
30677.png,159,72,10,84,6,102,40
30678.png,362,131,2,95,48,115,89
30678.png,362,131,2,113,43,124,84
30678.png,362,131,3,124,44,146,85
30679.png,92,40,3,28,3,46,37
30679.png,92,40,7,47,1,64,35
30680.png,131,68,1,62,10,72,52
30681.png,61,28,3,23,5,32,25
30681.png,61,28,7,31,6,39,26
30682.png,121,57,7,47,16,61,42
30682.png,121,57,2,59,17,76,43
30683.png,198,84,3,67,23,93,73
30683.png,198,84,9,91,15,110,65
30683.png,198,84,6,108,11,134,61
30684.png,74,21,1,15,1,25,20
30684.png,74,21,2,26,1,41,20
30684.png,74,21,9,41,1,57,20
30685.png,263,112,2,96,29,108,61
30685.png,263,112,9,105,28,118,60
30685.png,263,112,2,115,27,133,59
30686.png,113,52,9,44,9,61,47
30686.png,113,52,8,58,9,75,47
30687.png,135,57,1,58,12,69,45
30687.png,135,57,5,68,9,82,42
30688.png,184,90,5,85,17,101,62
30688.png,184,90,10,98,20,112,65
30689.png,230,95,9,59,4,111,75
30689.png,230,95,7,116,9,158,80
30690.png,117,49,1,51,17,58,37
30690.png,117,49,2,57,14,67,34
30691.png,47,21,3,15,5,23,18
30691.png,47,21,6,25,4,32,17
30692.png,54,25,4,19,7,27,21
30692.png,54,25,8,26,5,34,19
30693.png,69,35,1,27,3,34,28
30693.png,69,35,7,33,3,41,28
30694.png,53,24,3,18,4,25,22
30694.png,53,24,10,26,3,35,21
30695.png,83,39,3,30,6,43,34
30695.png,83,39,10,42,6,55,34
30696.png,118,48,3,28,1,55,44
30696.png,118,48,7,61,5,87,48
30697.png,54,20,1,20,6,24,18
30697.png,54,20,1,23,4,28,16
30697.png,54,20,7,28,5,34,17
30698.png,193,93,2,72,22,91,62
30698.png,193,93,9,92,25,113,65
30699.png,113,58,5,49,15,62,38
30700.png,101,39,2,37,10,54,32
30700.png,101,39,6,53,10,70,32
30701.png,188,89,1,62,18,81,72
30701.png,188,89,1,82,18,95,72
30701.png,188,89,2,97,17,124,71
30702.png,85,35,1,40,3,44,31
30702.png,85,35,1,45,3,51,31
30703.png,81,57,2,10,14,17,26
30703.png,81,57,3,18,15,27,27
30703.png,81,57,1,28,17,33,29
30704.png,104,41,4,43,9,56,29
30704.png,104,41,9,53,10,66,30
30705.png,229,97,3,88,26,114,77
30705.png,229,97,10,113,24,140,75
30706.png,75,25,5,20,6,30,21
30706.png,75,25,7,29,6,37,21
30706.png,75,25,1,39,2,45,17
30706.png,75,25,3,46,1,53,16
30707.png,91,41,7,31,7,44,32
30707.png,91,41,1,47,8,57,33
30708.png,56,24,3,20,4,30,20
30708.png,56,24,1,30,3,37,19
30709.png,147,56,1,52,10,61,41
30709.png,147,56,2,66,11,82,42
30709.png,147,56,10,81,12,100,43
30710.png,134,62,4,44,6,66,56
30710.png,134,62,5,62,6,86,56
30711.png,192,84,2,64,18,90,68
30711.png,192,84,1,89,15,104,65
30711.png,192,84,5,105,17,129,67
30712.png,191,76,3,52,9,91,64
30712.png,191,76,2,91,5,136,60
30713.png,121,55,2,44,4,63,49
30713.png,121,55,4,63,3,82,48
30714.png,59,31,6,23,4,36,26
30715.png,192,120,3,13,35,50,91
30715.png,192,120,1,48,31,65,87
30715.png,192,120,5,65,25,93,81
30716.png,173,77,2,62,13,86,62
30716.png,173,77,10,86,14,114,63
30717.png,63,27,6,24,5,32,20
30717.png,63,27,9,33,7,41,22
30718.png,334,107,1,188,43,202,79
30718.png,334,107,2,198,38,218,74
30718.png,334,107,8,213,39,232,75
30718.png,334,107,2,229,36,250,72
30719.png,94,34,3,32,4,43,27
30719.png,94,34,1,46,4,52,27
30719.png,94,34,5,53,3,65,26
30720.png,151,62,1,54,19,67,46
30720.png,151,62,6,68,17,82,44
30720.png,151,62,1,84,16,93,43
